"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"352","ENSG00000162631","NTNG1","1",107140007,107483458,"netrin G1 [Source:HGNC Symbol;Acc:HGNC:23319]",838.813049600443,-1.27003302999425,0.412176443020883,-3.08128485142443,0.00206109368190065,0.0327654116402272,2.09079945999469
"252","ENSG00000137501","SYTL2","11",85694224,85811159,"synaptotagmin like 2 [Source:HGNC Symbol;Acc:HGNC:15585]",698.932310632731,-1.26719578929087,0.371436591925209,-3.41160730213147,0.000645810777079031,0.0156095095730649,2.18154027036872
"405","ENSG00000170370","EMX2","10",117542445,117549546,"empty spiracles homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3341]",629.511682338758,-1.2663579282296,0.349625535623769,-3.622040724143,0.000292288092611171,0.00989364657464992,2.24107008672167
"409","ENSG00000171094","ALK","2",29192774,29921586,"ALK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:427]",60.0321301297519,-1.26438739079969,0.404885677152257,-3.12282568178924,0.00179123804112561,0.0395823569848349,1.34600344924221
"209","ENSG00000128285","MCHR1","22",40678750,40682814,"melanin concentrating hormone receptor 1 [Source:HGNC Symbol;Acc:HGNC:4479]",47.9820421556105,-1.25675290075034,0.357826954647052,-3.51218063488246,0.000444445810060178,0.0136187408009342,1.89715212580361
"87","ENSG00000101938","CHRDL1","X",110673856,110795819,"chordin like 1 [Source:HGNC Symbol;Acc:HGNC:29861]",91.3391972127958,-1.25287709589021,0.374379696562075,-3.34654124514595,0.00081826505447654,0.0197535652253052,1.89715212580361
"116","ENSG00000108001","EBF3","10",129835283,129963841,"EBF transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:19087]",1880.49223975311,-1.25172343945984,0.415951478585965,-3.00930157458534,0.0026184905859589,0.0372110413240955,2.19300672409693
"66","ENSG00000089127","AC004551.1","12",112906783,112933222,"2'-5'-oligoadenylate synthetase 1 [Source:NCBI gene;Acc:4938]",16.0594517358534,-1.24801015250585,0.334116634394658,-3.73525297465945,0.000187526579674679,0.0128981985001502,0.919872145965778
"213","ENSG00000129451","KLK10","19",51012739,51020175,"kallikrein related peptidase 10 [Source:HGNC Symbol;Acc:HGNC:6358]",7.29776442961254,-1.24273730124405,0.361731655119532,-3.4355226689613,0.000591411982013409,0.0255060145867294,0.919872145965778
"439","ENSG00000178752","ERFE","2",238158970,238168900,"erythroferrone [Source:HGNC Symbol;Acc:HGNC:26727]",226.893308066825,-1.22767960103185,0.251555910055594,-4.88034489335009,1.05900475399359e-06,0.000331705104943275,1.40489415840775
"212","ENSG00000129048","ACKR4","3",132597237,132618967,"atypical chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:1611]",905.269759225358,-1.22666242699042,0.41597473532532,-2.94888685013788,0.00318920717118814,0.0429336406648663,2.09079945999469
"376","ENSG00000164920","OSR2","8",98944403,98952104,"odd-skipped related transciption factor 2 [Source:HGNC Symbol;Acc:HGNC:15830]",320.482101013508,-1.21866511455124,0.393304233930722,-3.09853037271372,0.00194483034171026,0.0404777230615999,1.40489415840775
"106","ENSG00000105989","WNT2","7",117275451,117323289,"Wnt family member 2 [Source:HGNC Symbol;Acc:HGNC:12780]",695.088062394368,-1.21114424709618,0.339824594633368,-3.56402763726642,0.000365207477109845,0.0126135617325082,1.89715212580361
"61","ENSG00000088756","ARHGAP28","18",6729718,6915716,"Rho GTPase activating protein 28 [Source:HGNC Symbol;Acc:HGNC:25509]",134.782746112607,-1.19994395217101,0.297037727786205,-4.03970216549284,5.3519119608071e-05,0.00440612848374245,1.34936319459102
"71","ENSG00000090661","CERS4","19",8206736,8262421,"ceramide synthase 4 [Source:HGNC Symbol;Acc:HGNC:23747]",36.0613700305829,-1.19525996051103,0.388143656356635,-3.07942675588338,0.00207399360395989,0.0421582295472176,1.40489415840775
"416","ENSG00000172296","SPTLC3","20",13008972,13169103,"serine palmitoyltransferase long chain base subunit 3 [Source:HGNC Symbol;Acc:HGNC:16253]",168.733813009154,-1.17319768502686,0.24664960284572,-4.75653587717592,1.96943251161117e-06,0.000424548115888742,1.89715212580361
"321","ENSG00000153162","BMP6","6",7726099,7881728,"bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:HGNC:1073]",2288.45257991102,-1.15428770212213,0.347944851915949,-3.31744440466952,0.00090844993139433,0.0202180749369636,2.03248884445364
"430","ENSG00000175084","DES","2",219418377,219426739,"desmin [Source:HGNC Symbol;Acc:HGNC:2770]",280.312723772032,-1.15068875219502,0.334551083971824,-3.43950089335813,0.000582787861187388,0.0195541955431006,1.36710616680441
"29","ENSG00000056998","GYG2","X",2828822,2882820,"glycogenin 2 [Source:HGNC Symbol;Acc:HGNC:4700]",369.534564848765,-1.13907808805267,0.292689668005947,-3.89176049777583,9.95194601759125e-05,0.00658888880667391,1.34936319459102
"1","ENSG00000001617","SEMA3F","3",50155045,50189075,"semaphorin 3F [Source:HGNC Symbol;Acc:HGNC:10728]",330.136086694942,-1.13834530677394,0.37317118397301,-3.05046411851636,0.00228487980169527,0.037455527564012,1.89507893565602
"148","ENSG00000115155","OTOF","2",26457203,26558698,"otoferlin [Source:HGNC Symbol;Acc:HGNC:8515]",30.839341457891,-1.13703277569669,0.291157985181597,-3.90520897095614,9.41439962160376e-05,0.0137732341303343,0.395006879759479
"25","ENSG00000047648","ARHGAP6","X",11117651,11665920,"Rho GTPase activating protein 6 [Source:HGNC Symbol;Acc:HGNC:676]",117.825849342507,-1.13434313385433,0.339054356650738,-3.34560848903299,0.000821022333340891,0.0247795583216466,1.36710616680441
"428","ENSG00000175018","TEX36","10",125576522,125683144,"testis expressed 36 [Source:HGNC Symbol;Acc:HGNC:31653]",7.10196507006017,-1.12982818117527,0.345417771427317,-3.27090345267024,0.00107204503164381,0.0431118107479778,0.699242695798433
"455","ENSG00000183160","TMEM119","12",108589851,108598320,"transmembrane protein 119 [Source:HGNC Symbol;Acc:HGNC:27884]",1444.02054697899,-1.12636227572261,0.325922901029591,-3.45591632918223,0.000548425530652227,0.0148063286277837,2.03248884445364
"544","ENSG00000286022","AL121899.2","20",2207328,2341059,"novel protein",8.96063296477143,-1.12619596705549,0.35302131211257,-3.19016424338816,0.00142191958225156,0.0433423602861886,0.919872145965778
"368","ENSG00000163737","PF4","4",73981077,73982124,"platelet factor 4 [Source:HGNC Symbol;Acc:HGNC:8861]",14.1472218146425,-1.11500464700442,0.347370082223538,-3.20984651259315,0.00132805866848533,0.0498717573917733,0.699242695798433
"4","ENSG00000006283","CACNA1G","17",50560715,50627474,"calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]",47.0024914053403,-1.11173871003872,0.287364576310645,-3.86873957921978,0.000109399409789847,0.00666680282000619,1.45810280475595
"353","ENSG00000162643","WDR63","1",84999147,85133138,"WD repeat domain 63 [Source:HGNC Symbol;Acc:HGNC:30711]",42.5528627507696,-1.10483819433072,0.343453667521242,-3.21684785695987,0.00129607309120068,0.030646298575531,1.45810280475595
"357","ENSG00000162745","OLFML2B","1",161983192,162023854,"olfactomedin like 2B [Source:HGNC Symbol;Acc:HGNC:24558]",1587.60964777304,-1.10419978069917,0.366303721832502,-3.01443778724171,0.00257456006654932,0.030355141420223,2.94822418381818
"448","ENSG00000182175","RGMA","15",93035273,93089204,"repulsive guidance molecule BMP co-receptor a [Source:HGNC Symbol;Acc:HGNC:30308]",106.764921613454,-1.10358715269289,0.309992299330812,-3.56004699173248,0.000370788436686927,0.0149483898914895,1.34600344924221
"407","ENSG00000170801","HTRA3","4",8269754,8307098,"HtrA serine peptidase 3 [Source:HGNC Symbol;Acc:HGNC:30406]",1415.38770486,-1.10269980487586,0.266104554893814,-4.14385918841517,3.41509487932655e-05,0.00243089446674538,2.241457551493
"384","ENSG00000166292","TMEM100","17",55719627,55732121,"transmembrane protein 100 [Source:HGNC Symbol;Acc:HGNC:25607]",93.8700581662929,-1.10122707472387,0.352495200183286,-3.12409097812189,0.00178355300643729,0.0384505978687199,1.40489415840775
"312","ENSG00000149212","SESN3","11",95165513,95232541,"sestrin 3 [Source:HGNC Symbol;Acc:HGNC:23060]",495.261346902659,-1.10092787874343,0.272174747004592,-4.04493029151177,5.23386951882376e-05,0.00334099244084231,2.09079945999469
"378","ENSG00000165091","TMC1","9",72521608,72838291,"transmembrane channel like 1 [Source:HGNC Symbol;Acc:HGNC:16513]",10.9082749452421,-1.09846990536612,0.330256368089959,-3.3261127157642,0.000880663080683246,0.0390460782477135,0.676334203264896
"190","ENSG00000124343","XG","X",2752048,2816500,"Xg glycoprotein (Xg blood group) [Source:HGNC Symbol;Acc:HGNC:12806]",1784.9115096952,-1.09068506234205,0.230756095240686,-4.72657097618346,2.28343001140995e-06,0.000424548115888742,2.19300672409693
"434","ENSG00000175793","SFN","1",26863149,26864456,"stratifin [Source:HGNC Symbol;Acc:HGNC:10773]",30.7259077959525,-1.08987641949867,0.345865424591911,-3.15115747919766,0.00162624781323794,0.0471979074224621,0.919872145965778
"6","ENSG00000007237","AC005747.1","17",9910609,10198551,"growth arrest specific 7 [Source:NCBI gene;Acc:8522]",882.631237224683,-1.0771859604086,0.289376451794665,-3.72243820714528,0.000197308205580353,0.00789291314937165,2.09079945999469
"53","ENSG00000082397","EPB41L3","18",5392381,5630700,"erythrocyte membrane protein band 4.1 like 3 [Source:HGNC Symbol;Acc:HGNC:3380]",4428.7082998171,-1.0735758541106,0.273504035779322,-3.92526512836111,8.66342647939194e-05,0.00475570724902887,1.98808054073743
"408","ENSG00000170962","PDGFD","11",103907189,104164379,"platelet derived growth factor D [Source:HGNC Symbol;Acc:HGNC:30620]",224.04435775238,-1.07187581812866,0.305540892458954,-3.50812557200557,0.000451275986263205,0.0137732341303343,1.89715212580361
"150","ENSG00000115380","EFEMP1","2",55865967,55924139,"EGF containing fibulin extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]",9667.75126591584,-1.06248838471207,0.328387392205566,-3.23547252400897,0.00121441572776955,0.0180434524579735,3.21170213165786
"286","ENSG00000143816","WNT9A","1",227918656,227947932,"Wnt family member 9A [Source:HGNC Symbol;Acc:HGNC:12778]",219.502700492491,-1.05897982726331,0.318761308823207,-3.32217178795264,0.000893196840076649,0.0255060145867294,1.40489415840775
"176","ENSG00000120885","CLU","8",27596917,27615031,"clusterin [Source:HGNC Symbol;Acc:HGNC:2095]",5950.93786663832,-1.05664221144472,0.321541148875162,-3.28618036957677,0.00101555957597939,0.0207873614115322,2.19300672409693
"314","ENSG00000149506","ZP1","11",60867562,60875693,"zona pellucida glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:13187]",27.9667144060059,-1.04904181217113,0.285017379449515,-3.68062401737488,0.000232663863711417,0.011466507130071,1.40489415840775
"65","ENSG00000089041","P2RX7","12",121132819,121188032,"purinergic receptor P2X 7 [Source:HGNC Symbol;Acc:HGNC:8537]",18.0094434564864,-1.04416621474737,0.295931259829419,-3.52840796659756,0.00041806729380887,0.0344848558825967,0.395006879759479
"91","ENSG00000102468","HTR2A","13",46831550,46897076,"5-hydroxytryptamine receptor 2A [Source:HGNC Symbol;Acc:HGNC:5293]",163.17944845131,-1.04356333072871,0.309506639190627,-3.37169933884996,0.000747059544782035,0.0185259353955748,1.89715212580361
"94","ENSG00000104043","ATP8B4","15",49858238,50182817,"ATPase phospholipid transporting 8B4 (putative) [Source:HGNC Symbol;Acc:HGNC:13536]",51.9905833647822,-1.04085040420831,0.331088530224091,-3.14372232557808,0.00166813645510062,0.0371090580659166,1.40489415840775
"446","ENSG00000180447","GAS1","9",86944362,86947506,"growth arrest specific 1 [Source:HGNC Symbol;Acc:HGNC:4165]",1466.45502085788,-1.0375789394114,0.307191972944162,-3.3776238664934,0.00073115015298076,0.0175134926847694,2.03248884445364
"215","ENSG00000129757","CDKN1C","11",2883213,2885773,"cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]",52.6429101925145,-1.02849023561078,0.287121103376465,-3.58207816672484,0.000340871758830397,0.0136170807396116,1.45810280475595
"520","ENSG00000261594","TPBGL","11",75240905,75243697,"trophoblast glycoprotein like [Source:HGNC Symbol;Acc:HGNC:44159]",13.0249322373889,-1.02584348319667,0.312680573008366,-3.2808033877091,0.00103511873123936,0.0362855550391935,0.908865051322479
"182","ENSG00000122378","PRXL2A","10",80407829,80437115,"peroxiredoxin like 2A [Source:HGNC Symbol;Acc:HGNC:28651]",135.504322592076,-1.01595543176578,0.293871143597028,-3.45714594270922,0.000545929102968587,0.0188529150240495,1.34936319459102
"345","ENSG00000161249","DMKN","19",35497220,35513658,"dermokine [Source:HGNC Symbol;Acc:HGNC:25063]",170.017629395764,-1.0073574024546,0.315519974750726,-3.19268979166994,0.00140954281206254,0.0276446301541658,1.89715212580361
"379","ENSG00000165124","SVEP1","9",110365248,110579880,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]",486.145317098559,-1.00292440290936,0.280137699944087,-3.58011222020292,0.000343446678295835,0.0111100094485459,2.18154027036872
"207","ENSG00000127863","TNFRSF19","13",23570370,23676104,"TNF receptor superfamily member 19 [Source:HGNC Symbol;Acc:HGNC:11915]",882.361405059833,-0.99282689751661,0.298463489433028,-3.32646012885067,0.000879566022148077,0.0189999127869451,2.14250591640328
"460","ENSG00000184347","SLIT3","5",168661733,169301129,"slit guidance ligand 3 [Source:HGNC Symbol;Acc:HGNC:11087]",6139.47899052329,-0.971789976507224,0.23041486383588,-4.21756635109882,2.46953165368522e-05,0.00215777218728106,1.98808054073743
"348","ENSG00000162407","PLPP3","1",56494761,56645301,"phospholipid phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:9229]",14162.8246657541,-0.967729211806971,0.263567860910607,-3.67165104449207,0.000240988583533457,0.00933192284505212,2.03248884445364
"291","ENSG00000145362","ANK2","4",112818109,113383740,"ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]",386.065910195351,-0.963734141553808,0.289614113981275,-3.32764908555568,0.000875821123535452,0.0255060145867294,1.36710616680441
"440","ENSG00000179059","ZFP42","4",187995771,188005046,"ZFP42 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:30949]",107.511929866443,-0.957157248183251,0.313011393700634,-3.05789906516529,0.00222894638956482,0.0448472523998534,1.34600344924221
"282","ENSG00000143320","CRABP2","1",156699606,156705816,"cellular retinoic acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2339]",11779.9190959518,-0.945087976935304,0.297769109642266,-3.17389529783903,0.0015040793664032,0.0279523158656657,1.98808054073743
"248","ENSG00000136859","ANGPTL2","9",127087348,127122635,"angiopoietin like 2 [Source:HGNC Symbol;Acc:HGNC:490]",2437.9346298424,-0.939977636059348,0.271979111743391,-3.45606554133542,0.000548122026162278,0.0140344627492199,2.241457551493
"273","ENSG00000141401","IMPA2","18",11981025,12030877,"inositol monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051]",417.326492803937,-0.933797618519651,0.265224953573185,-3.52077587700278,0.000430286136160074,0.013357991912845,1.89507893565602
"268","ENSG00000139910","NOVA1","14",26443090,26598033,"NOVA alternative splicing regulator 1 [Source:HGNC Symbol;Acc:HGNC:7886]",89.3348235959938,-0.928601068434983,0.294093570258662,-3.15750210933975,0.00159127085459705,0.0370771385000516,1.34600344924221
"204","ENSG00000126778","SIX1","14",60643414,60658259,"SIX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10887]",363.292752296541,-0.902770854678996,0.270520590742586,-3.33716133105014,0.000846388027566605,0.0251385743619956,1.36710616680441
"462","ENSG00000184500","PROS1","3",93873033,93980003,"protein S [Source:HGNC Symbol;Acc:HGNC:9456]",904.771443989858,-0.894923049485164,0.181741366450234,-4.9241571523576,8.47247293758721e-07,0.000220466312071657,1.84948064520524
"441","ENSG00000179630","LACC1","13",43879284,43893932,"laccase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26789]",1044.63597243104,-0.89481027136475,0.296878894461753,-3.01405821719681,0.00257778335577811,0.0406102612842069,1.84948064520524
"89","ENSG00000102057","KCND1","X",48961378,48971844,"potassium voltage-gated channel subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:6237]",82.3484844549929,-0.89460630949188,0.201205185653118,-4.44623883121084,8.73867918768503e-06,0.00141351368985321,1.40489415840775
"210","ENSG00000128536","CDHR3","7",105876796,106036432,"cadherin related family member 3 [Source:HGNC Symbol;Acc:HGNC:26308]",97.6171121930549,-0.891119463452862,0.274154233608486,-3.25043115958388,0.00115230162312196,0.024826436558614,1.89715212580361
"505","ENSG00000221890","NPTXR","22",38818452,38844028,"neuronal pentraxin receptor [Source:HGNC Symbol;Acc:HGNC:7954]",372.54149352603,-0.890572731482687,0.281842518994587,-3.15982391393468,0.00157864515157959,0.0294869805470576,1.89507893565602
"394","ENSG00000168398","BDKRB2","14",96204679,96244166,"bradykinin receptor B2 [Source:HGNC Symbol;Acc:HGNC:1030]",828.624677393945,-0.890369378515722,0.287216886277123,-3.09998966306126,0.00193527396533575,0.0342080248960044,1.84948064520524
"41","ENSG00000070808","CAMK2A","5",150219491,150290291,"calcium/calmodulin dependent protein kinase II alpha [Source:HGNC Symbol;Acc:HGNC:1460]",152.730094571395,-0.88087159622799,0.217582476317992,-4.0484491726283,5.15581276104833e-05,0.00666680282000619,0.685903794925567
"341","ENSG00000159640","ACE","17",63477061,63498380,"angiotensin I converting enzyme [Source:HGNC Symbol;Acc:HGNC:2707]",546.181662447964,-0.878770453228702,0.251858014554632,-3.48915024515958,0.000484558711294149,0.0132861494519044,2.18154027036872
"178","ENSG00000121440","PDZRN3","3",73382431,73624941,"PDZ domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:17704]",2394.81987165778,-0.876511020668784,0.237384191508371,-3.69237317404885,0.000222171141871484,0.0103836431354271,1.57032510816659
"181","ENSG00000122176","FMOD","1",203340628,203351758,"fibromodulin [Source:HGNC Symbol;Acc:HGNC:3774]",2312.75675773536,-0.868809012651387,0.297690880120032,-2.91849388298719,0.00351726776096053,0.0465654906094863,2.03248884445364
"172","ENSG00000119927","GPAM","10",112149865,112215377,"glycerol-3-phosphate acyltransferase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:24865]",2425.42369315225,-0.865495229227739,0.297123266167446,-2.91291638110892,0.00358070470625087,0.0446184599960289,2.18154027036872
"340","ENSG00000159403","C1R","12",7080214,7092540,"complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]",6190.14609495984,-0.856766456953008,0.293300974292002,-2.92111698238014,0.0034877883880785,0.0463025313352409,2.03248884445364
"256","ENSG00000137834","SMAD6","15",66702236,66782849,"SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772]",1853.01976551957,-0.854215427792169,0.242883530018508,-3.51697551384845,0.000436494046407817,0.0127416548805039,2.18154027036872
"431","ENSG00000175155","YPEL2","17",59331655,59401729,"yippee like 2 [Source:HGNC Symbol;Acc:HGNC:18326]",340.184282434593,-0.840406360044936,0.26283014790165,-3.19752648908226,0.00138611680020042,0.0327654116402272,1.40489415840775
"37","ENSG00000065320","NTN1","17",9021510,9244000,"netrin 1 [Source:HGNC Symbol;Acc:HGNC:8029]",66.8944666485213,-0.839929714957264,0.267683062366442,-3.13777684524339,0.00170234427692943,0.0383563733920898,1.34600344924221
"391","ENSG00000168209","DDIT4","10",72273924,72276036,"DNA damage inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]",3054.5461862275,-0.830213070088177,0.274977405064505,-3.01920468663024,0.00253439239511358,0.0381177268172234,2.03248884445364
"339","ENSG00000159224","GIP","17",48958554,48968596,"gastric inhibitory polypeptide [Source:HGNC Symbol;Acc:HGNC:4270]",11.4133695336175,-0.81905159400935,0.25369081595098,-3.22854255065983,0.00124422747250176,0.0399884657910822,0.919872145965778
"382","ENSG00000165655","ZNF503","10",75397830,75401764,"zinc finger protein 503 [Source:HGNC Symbol;Acc:HGNC:23589]",3810.08994590549,-0.816730325753663,0.23400897510785,-3.4901666715016,0.000482719385260051,0.0132861494519044,2.19300672409693
"342","ENSG00000159753","CARMIL2","16",67644988,67657569,"capping protein regulator and myosin 1 linker 2 [Source:HGNC Symbol;Acc:HGNC:27089]",265.879252821213,-0.813136245761087,0.264715230101982,-3.07173956499527,0.00212815315227532,0.0428011459885151,1.40489415840775
"143","ENSG00000113369","ARRDC3","5",91368631,91383317,"arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]",1851.37761502633,-0.810095425748354,0.176876245454532,-4.58001256000541,4.64948007762583e-06,0.00071408691328388,2.19300672409693
"123","ENSG00000108960","MMD","17",55392622,55421924,"monocyte to macrophage differentiation associated [Source:HGNC Symbol;Acc:HGNC:7153]",711.773354494649,-0.80563556775432,0.18564377967516,-4.33968522491852,1.42686954952812e-05,0.00146575509597084,2.18154027036872
"21","ENSG00000035664","DAPK2","15",63907036,64072033,"death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]",58.3818347879553,-0.802806763297193,0.222081370278888,-3.61492169419269,0.00030043841763218,0.0132861494519044,1.34600344924221
"39","ENSG00000069702","TGFBR3","1",91680343,91906335,"transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]",1999.90554052105,-0.797959726619558,0.24997643794346,-3.19213975998826,0.00141222982082956,0.0255779069228661,2.18154027036872
"78","ENSG00000100292","HMOX1","22",35380361,35394207,"heme oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:5013]",4881.93100083634,-0.796508523217026,0.221996181945621,-3.58793793765396,0.000333303598411933,0.0115234172554302,1.98808054073743
"221","ENSG00000130707","ASS1","9",130444929,130501274,"argininosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:758]",686.210626474251,-0.794348547850693,0.232780888595404,-3.41243025853101,0.000643863998314968,0.0159208366764515,2.09079945999469
"152","ENSG00000115594","IL1R1","2",102064544,102179874,"interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993]",6113.23345680467,-0.794005752818428,0.209073454947649,-3.79773583890524,0.000146023820049203,0.00628333283778551,2.107915102986
"497","ENSG00000205213","LGR4","11",27365961,27472790,"leucine rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:13299]",1362.62329846866,-0.790262937746498,0.218474214549561,-3.61719088623718,0.000297817672154356,0.0106476214345711,2.03248884445364
"147","ENSG00000114737","CISH","3",50606490,50611831,"cytokine inducible SH2 containing protein [Source:HGNC Symbol;Acc:HGNC:1984]",72.1848350836798,-0.783689525321234,0.20135512880932,-3.892076302975,9.9389973869611e-05,0.00658888880667391,1.34600344924221
"5","ENSG00000006468","ETV1","7",13891229,13991425,"ETS variant 1 [Source:HGNC Symbol;Acc:HGNC:3490]",2396.00431835325,-0.780785888620401,0.257304680710261,-3.03447992654128,0.00240950789499013,0.0371029992448885,2.03248884445364
"359","ENSG00000162878","PKDCC","2",42048021,42058517,"protein kinase domain containing, cytoplasmic [Source:HGNC Symbol;Acc:HGNC:25123]",531.411209169121,-0.764591062650047,0.222114836376885,-3.44232323748372,0.000576740648863243,0.016009993877549,1.84948064520524
"495","ENSG00000203722","RAET1G","6",149916878,149923121,"retinoic acid early transcript 1G [Source:HGNC Symbol;Acc:HGNC:16795]",51.3360156126066,-0.763600127718642,0.235654405128608,-3.24033886530535,0.00119387727196933,0.0254467650441594,1.89715212580361
"98","ENSG00000104490","NCALD","8",101686542,102124907,"neurocalcin delta [Source:HGNC Symbol;Acc:HGNC:7655]",995.598794062825,-0.760556723383825,0.20874103762658,-3.6435419313398,0.000268911819801395,0.00967737694226909,2.14250591640328
"255","ENSG00000137752","CASP1","11",105025443,105035250,"caspase 1 [Source:HGNC Symbol;Acc:HGNC:1499]",43.0220711811681,-0.754617979954485,0.24765256870272,-3.04708319363455,0.00231073745905251,0.0375446183936753,1.89715212580361
"69","ENSG00000090376","IRAK3","12",66188879,66254622,"interleukin 1 receptor associated kinase 3 [Source:HGNC Symbol;Acc:HGNC:17020]",509.460461535975,-0.746462511256968,0.184445766641167,-4.0470568929304,5.18656385354081e-05,0.00334099244084231,2.09079945999469
"492","ENSG00000198795","ZNF521","18",25061924,25352190,"zinc finger protein 521 [Source:HGNC Symbol;Acc:HGNC:24605]",719.037468841573,-0.743509109874428,0.209457189207502,-3.54969486933131,0.000385677899716309,0.0122518530072629,2.09079945999469
"538","ENSG00000282854","ASAP3","CHR_HSCHR1_4_CTG3",23436027,23492032,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:14987]",563.753318196752,-0.740103293146162,0.19342779752971,-3.8262509453042,0.000130109656761748,0.00579018973649515,2.18154027036872
"60","ENSG00000088280","ASAP3","1",23428563,23484568,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:14987]",563.753318196752,-0.740103293146159,0.193427797529711,-3.82625094530417,0.000130109656761762,0.00628333283778551,1.89715212580361
"311","ENSG00000149090","PAMR1","11",35431823,35530300,"peptidase domain containing associated with muscle regeneration 1 [Source:HGNC Symbol;Acc:HGNC:24554]",4371.11093076834,-0.738357606623245,0.173921486863294,-4.24535012861067,2.18252348917197e-05,0.00219847616016886,1.68462303801854
"404","ENSG00000169744","LDB2","4",16501541,16898678,"LIM domain binding 2 [Source:HGNC Symbol;Acc:HGNC:6533]",982.432760154828,-0.737705556244182,0.218166188435787,-3.38139269670245,0.000721193941307647,0.0169619989521227,2.09079945999469
"185","ENSG00000122691","TWIST1","7",19020991,19117636,"twist family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12428]",2130.06541248601,-0.729222089313016,0.163702693144209,-4.45455157338573,8.40687195940281e-06,0.00126746170333632,1.57032510816659
"398","ENSG00000168874","ATOH8","2",85751344,85791383,"atonal bHLH transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24126]",4214.61248891073,-0.709615501923725,0.238056572402366,-2.98086918904438,0.00287431542404336,0.0409026913831949,2.03248884445364
"343","ENSG00000159784","FAM131B","7",143353400,143362770,"family with sequence similarity 131 member B [Source:HGNC Symbol;Acc:HGNC:22202]",192.583923997408,-0.707903873724817,0.210867455008498,-3.3571035117595,0.000787636192418635,0.0236596197435372,1.40489415840775
"247","ENSG00000136720","HS6ST1","2",128236716,128318868,"heparan sulfate 6-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5201]",2078.4385168271,-0.705629582702887,0.224924801046063,-3.13717997935843,0.00170581379543338,0.0351586991638716,1.57032510816659
"377","ENSG00000165030","NFIL3","9",91409045,91423832,"nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]",1663.58873895703,-0.689927244432287,0.229057650012508,-3.0120244593211,0.00259511686396545,0.0370771385000516,2.19300672409693
"84","ENSG00000101000","PROCR","20",35172072,35216240,"protein C receptor [Source:HGNC Symbol;Acc:HGNC:9452]",1667.17801882804,-0.689681578788779,0.20557195422972,-3.3549400324233,0.000793821907348191,0.018463540448341,2.03248884445364
"270","ENSG00000140459","CYP11A1","15",74337759,74367646,"cytochrome P450 family 11 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2590]",49.2881101058618,-0.687383001540023,0.217956177992799,-3.15376699972566,0.00161177714275786,0.0356213310110543,1.45810280475595
"459","ENSG00000184232","OAF","11",120211032,120230334,"out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752]",4548.50299195018,-0.686993292515597,0.148286603531245,-4.63287496075693,3.60622367229578e-06,0.00071408691328388,1.68462303801854
